date,areaName,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate
2020-05-17,North West,134,,0,,,37.0,4983.0,67.9
2020-05-18,North West,176,,0,,,36.0,5019.0,68.4
2020-05-19,North West,151,,0,,,51.0,5070.0,69.1
2020-05-20,North West,195,,0,,,34.0,5104.0,69.5
2020-05-21,North West,163,,0,,,42.0,5146.0,70.1
2020-05-22,North West,227,,0,,,29.0,5175.0,70.5
2020-05-23,North West,198,,0,,,39.0,5214.0,71.0
2020-05-24,North West,170,,0,,,35.0,5249.0,71.5
2020-05-25,North West,121,,0,,,35.0,5284.0,72.0
2020-05-26,North West,147,,0,,,30.0,5314.0,72.4
2020-05-27,North West,102,,0,,,33.0,5347.0,72.8
2020-05-28,North West,78,,0,,,39.0,5386.0,73.4
2020-05-29,North West,95,,0,,,27.0,5413.0,73.7
2020-05-30,North West,122,,0,,,28.0,5441.0,74.1
2020-05-31,North West,82,,0,,,18.0,5459.0,74.4
2020-06-01,North West,86,,0,,,23.0,5482.0,74.7
2020-06-02,North West,73,,0,,,26.0,5508.0,75.0
2020-06-03,North West,95,,0,,,29.0,5537.0,75.4
2020-06-04,North West,93,,0,,,30.0,5567.0,75.8
2020-06-05,North West,70,,0,,,24.0,5591.0,76.2
2020-06-06,North West,79,,0,,,30.0,5621.0,76.6
2020-06-07,North West,76,,0,,,26.0,5647.0,76.9
2020-06-08,North West,14,,0,,,28.0,5675.0,77.3
2020-06-09,North West,97,,0,,,18.0,5693.0,77.5
2020-06-10,North West,27,,0,,,18.0,5711.0,77.8
2020-06-11,North West,65,,0,,,16.0,5727.0,78.0
2020-06-12,North West,91,,0,,,15.0,5742.0,78.2
2020-06-13,North West,91,,0,,,13.0,5755.0,78.4
2020-06-14,North West,98,,0,,,15.0,5770.0,78.6
2020-06-15,North West,67,,0,,,15.0,5785.0,78.8
2020-06-16,North West,52,,0,,,19.0,5804.0,79.1
2020-06-17,North West,48,,0,,,14.0,5818.0,79.3
2020-06-18,North West,52,,0,,,14.0,5832.0,79.4
2020-06-19,North West,37,,0,,,8.0,5840.0,79.6
2020-06-20,North West,68,,0,,,11.0,5851.0,79.7
2020-06-21,North West,38,,0,,,8.0,5859.0,79.8
2020-06-22,North West,53,,0,,,10.0,5869.0,79.9
2020-06-23,North West,22,,0,,,20.0,5889.0,80.2
2020-06-24,North West,8,,0,,,13.0,5902.0,80.4
2020-06-25,North West,23,,0,,,16.0,5918.0,80.6
2020-06-26,North West,39,,0,,,6.0,5924.0,80.7
2020-06-27,North West,27,,0,,,8.0,5932.0,80.8
2020-06-28,North West,43,,0,,,10.0,5942.0,80.9
2020-06-29,North West,3,,0,,,10.0,5952.0,81.1
2020-06-30,North West,31,,0,,,9.0,5961.0,81.2
2020-07-01,North West,14996,,0,,,4.0,5965.0,81.3
2020-07-02,North West,94,,0,,,5.0,5970.0,81.3
2020-07-03,North West,96,,0,,,6.0,5976.0,81.4
2020-07-04,North West,115,,0,,,4.0,5980.0,81.5
2020-07-05,North West,85,,0,,,4.0,5984.0,81.5
2020-07-06,North West,68,,0,,,11.0,5995.0,81.7
2020-07-07,North West,114,,0,,,5.0,6000.0,81.7
2020-07-08,North West,131,,0,,,4.0,6004.0,81.8
2020-07-09,North West,105,,0,,,7.0,6011.0,81.9
2020-07-10,North West,90,,0,,,4.0,6015.0,81.9
2020-07-11,North West,139,,0,,,5.0,6020.0,82.0
2020-07-12,North West,127,,0,,,2.0,6022.0,82.0
2020-07-13,North West,81,,0,,,5.0,6027.0,82.1
2020-07-14,North West,58,,0,,,6.0,6033.0,82.2
2020-07-15,North West,84,,0,,,5.0,6038.0,82.2
2020-07-16,North West,80,,0,,,2.0,6040.0,82.3
2020-07-17,North West,141,,0,,,4.0,6044.0,82.3
2020-07-18,North West,167,,0,,,3.0,6047.0,82.4
2020-07-19,North West,127,,0,,,2.0,6049.0,82.4
2020-07-20,North West,130,,0,,,2.0,6051.0,82.4
2020-07-21,North West,79,,0,,,3.0,6054.0,82.5
2020-07-22,North West,129,,0,,,5.0,6059.0,82.5
2020-07-23,North West,139,,0,,,3.0,6062.0,82.6
2020-07-24,North West,188,,0,,,1.0,6063.0,82.6
2020-07-25,North West,180,,0,,,3.0,6066.0,82.6
2020-07-26,North West,164,,0,,,3.0,6069.0,82.7
2020-07-27,North West,150,,0,,,2.0,6071.0,82.7
2020-07-28,North West,146,,0,,,2.0,6073.0,82.7
2020-07-29,North West,178,,0,,,4.0,6077.0,82.8
2020-07-30,North West,212,,0,,,4.0,6081.0,82.8
2020-07-31,North West,209,,0,,,1.0,6082.0,82.8
2020-08-01,North West,172,,0,,,1.0,6083.0,82.9
2020-08-02,North West,226,,0,,,2.0,6085.0,82.9
2020-08-03,North West,236,,0,,,10.0,6095.0,83.0
2020-08-04,North West,167,,0,,,2.0,6097.0,83.1
2020-08-05,North West,251,,0,,,1.0,6098.0,83.1
2020-08-06,North West,285,,0,,,3.0,6101.0,83.1
2020-08-07,North West,216,,0,,,3.0,6104.0,83.1
2020-08-08,North West,160,,0,,,6.0,6110.0,83.2
2020-08-09,North West,311,,0,,,4.0,6114.0,83.3
2020-08-10,North West,201,,0,,,3.0,6117.0,83.3
2020-08-11,North West,318,,0,,,3.0,6120.0,83.4
2020-08-12,North West,271,,0,,,2.0,6122.0,83.4
2020-08-13,North West,0,,0,,,2.0,6124.0,83.4
2020-08-14,North West,580,,0,6107.0,83.2,1.0,6125.0,83.4
2020-08-15,North West,205,,0,,,7.0,6132.0,83.5
2020-08-16,North West,200,,0,6109.0,83.2,1.0,6133.0,83.5
2020-08-17,North West,165,,1,6110.0,83.2,3.0,6136.0,83.6
2020-08-18,North West,211,,6,6116.0,83.3,2.0,6138.0,83.6
2020-08-19,North West,176,,7,6123.0,83.4,0.0,6138.0,83.6
2020-08-20,North West,250,,0,6122.0,83.4,1.0,6139.0,83.6
2020-08-21,North West,267,,4,6126.0,83.4,4.0,6143.0,83.7
2020-08-22,North West,180,,2,6128.0,83.5,2.0,6145.0,83.7
2020-08-23,North West,193,,2,6130.0,83.5,7.0,6152.0,83.8
2020-08-24,North West,148,,0,6130.0,83.5,4.0,6156.0,83.9
2020-08-25,North West,214,,7,6137.0,83.6,4.0,6160.0,83.9
2020-08-26,North West,191,,7,6144.0,83.7,5.0,6165.0,84.0
2020-08-27,North West,298,,9,6153.0,83.8,0.0,6165.0,84.0
2020-08-28,North West,286,,2,6155.0,83.8,2.0,6167.0,84.0
2020-08-29,North West,201,,0,,,0.0,6167.0,84.0
2020-08-30,North West,427,,3,6158.0,83.9,2.0,6169.0,84.0
2020-08-31,North West,266,,1,6159.0,83.9,2.0,6171.0,84.1
2020-09-01,North West,200,,1,6160.0,83.9,1.0,6172.0,84.1
2020-09-02,North West,280,,1,6161.0,83.9,1.0,6173.0,84.1
2020-09-03,North West,368,,2,6163.0,84.0,2.0,6175.0,84.1
2020-09-04,North West,443,,1,6164.0,84.0,0.0,6175.0,84.1
2020-09-05,North West,281,,2,6166.0,84.0,7.0,6182.0,84.2
2020-09-06,North West,706,,0,6166.0,84.0,3.0,6185.0,84.3
2020-09-07,North West,614,,3,6169.0,84.0,8.0,6193.0,84.4
2020-09-08,North West,474,,11,6180.0,84.2,6.0,6199.0,84.4
2020-09-09,North West,477,,2,6182.0,84.2,5.0,6204.0,84.5
2020-09-10,North West,741,,9,6191.0,84.3,5.0,6209.0,84.6
2020-09-11,North West,876,,4,6195.0,84.4,2.0,6211.0,84.6
2020-09-12,North West,800,,2,6197.0,84.4,9.0,6220.0,84.7
2020-09-13,North West,906,,2,6199.0,84.4,1.0,6221.0,84.7
2020-09-14,North West,734,,2,6201.0,84.5,7.0,6228.0,84.8
2020-09-15,North West,809,,1,6202.0,84.5,5.0,6233.0,84.9
2020-09-16,North West,1290,,7,6209.0,84.6,9.0,6242.0,85.0
2020-09-17,North West,932,,5,6214.0,84.6,8.0,6250.0,85.1
2020-09-18,North West,1402,,15,6229.0,84.8,6.0,6256.0,85.2
2020-09-19,North West,1334,,12,6241.0,85.0,5.0,6261.0,85.3
2020-09-20,North West,1061,,4,6245.0,85.1,4.0,6265.0,85.3
2020-09-21,North West,1345,,2,6247.0,85.1,3.0,6268.0,85.4
2020-09-22,North West,1381,,8,6255.0,85.2,13.0,6281.0,85.6
2020-09-23,North West,1267,,4,6259.0,85.3,20.0,6301.0,85.8
2020-09-24,North West,1890,,14,6273.0,85.4,13.0,6314.0,86.0
2020-09-25,North West,2215,,11,6284.0,85.6,8.0,6322.0,86.1
2020-09-26,North West,1646,,8,6292.0,85.7,14.0,6336.0,86.3
2020-09-27,North West,1568,,4,6296.0,85.8,13.0,6349.0,86.5
2020-09-28,North West,1138,,6,6302.0,85.8,15.0,6364.0,86.7
2020-09-29,North West,1816,,24,6326.0,86.2,12.0,6376.0,86.9
2020-09-30,North West,2279,,18,6344.0,86.4,22.0,6398.0,87.2
2020-10-01,North West,2031,,15,6359.0,86.6,20.0,6418.0,87.4
2020-10-02,North West,1603,,25,6384.0,87.0,24.0,6442.0,87.8
2020-10-03,North West,3539,,14,6398.0,87.2,23.0,6465.0,88.1
2020-10-04,North West,6742,,9,6407.0,87.3,19.0,6484.0,88.3
2020-10-05,North West,3166,,7,6414.0,87.4,21.0,6505.0,88.6
2020-10-06,North West,4441,,25,6439.0,87.7,21.0,6526.0,88.9
2020-10-07,North West,3555,,28,6467.0,88.1,29.0,6555.0,89.3
2020-10-08,North West,4448,,23,6490.0,88.4,25.0,6580.0,89.6
2020-10-09,North West,2471,,34,6524.0,88.9,26.0,6606.0,90.0
2020-10-10,North West,3672,,9,6533.0,89.0,38.0,6644.0,90.5
2020-10-11,North West,3519,,31,6564.0,89.4,39.0,6683.0,91.0
2020-10-12,North West,3981,,12,6576.0,89.6,41.0,6724.0,91.6
2020-10-13,North West,4510,,43,6619.0,90.2,32.0,6756.0,92.0
2020-10-14,North West,3732,,40,6659.0,90.7,36.0,6792.0,92.5
2020-10-15,North West,4252,,43,6702.0,91.3,44.0,6836.0,93.1
2020-10-16,North West,3324,,35,6737.0,91.8,44.0,6880.0,93.7
2020-10-17,North West,4005,,48,6785.0,92.4,56.0,6936.0,94.5
2020-10-18,North West,4335,,21,6806.0,92.7,51.0,6987.0,95.2
2020-10-19,North West,5217,,17,6823.0,92.9,54.0,7041.0,95.9
2020-10-20,North West,5037,,92,6915.0,94.2,55.0,7096.0,96.7
2020-10-21,North West,5468,,62,6977.0,95.0,62.0,7158.0,97.5
2020-10-22,North West,4531,,56,7033.0,95.8,59.0,7217.0,98.3
2020-10-23,North West,3956,,60,7093.0,96.6,62.0,7279.0,99.2
2020-10-24,North West,4603,,46,7139.0,97.2,57.0,7336.0,99.9
2020-10-25,North West,4293,,40,7179.0,97.8,78.0,7414.0,101.0
2020-10-26,North West,4724,,25,7204.0,98.1,70.0,7484.0,101.9
2020-10-27,North West,5322,,113,7317.0,99.7,68.0,7552.0,102.9
2020-10-28,North West,4991,,75,7392.0,100.7,73.0,7625.0,103.9
2020-10-29,North West,5032,,70,7462.0,101.6,89.0,7714.0,105.1
2020-10-30,North West,5080,,73,7535.0,102.6,94.0,7808.0,106.4
2020-10-31,North West,4587,,99,7634.0,104.0,83.0,7891.0,107.5
2020-11-01,North West,4045,,33,7667.0,104.4,85.0,7976.0,108.6
2020-11-02,North West,3246,,28,7695.0,104.8,82.0,8058.0,109.8
2020-11-03,North West,3915,,108,7803.0,106.3,93.0,8151.0,111.0
2020-11-04,North West,5020,,132,7935.0,108.1,85.0,8236.0,112.2
2020-11-05,North West,4594,,123,8058.0,109.8,86.0,8322.0,113.4
2020-11-06,North West,3689,,85,8143.0,110.9,98.0,8420.0,114.7
2020-11-07,North West,4520,,104,8247.0,112.3,88.0,8508.0,115.9
2020-11-08,North West,3077,,28,8275.0,112.7,87.0,8595.0,117.1
2020-11-09,North West,2796,,36,8311.0,113.2,91.0,8686.0,118.3
2020-11-10,North West,3388,,147,8458.0,115.2,82.0,8768.0,119.4
2020-11-11,North West,3840,,122,8580.0,116.9,81.0,8849.0,120.5
2020-11-12,North West,5122,,130,8710.0,118.6,80.0,8929.0,121.6
2020-11-13,North West,4365,,56,8766.0,119.4,105.0,9034.0,123.1
2020-11-14,North West,3699,,97,8863.0,120.7,80.0,9114.0,124.1
2020-11-15,North West,3105,,25,8888.0,121.1,93.0,9207.0,125.4
2020-11-16,North West,4580,,43,8931.0,121.7,84.0,9291.0,126.6
2020-11-17,North West,2446,,159,9090.0,123.8,81.0,9372.0,127.7
2020-11-18,North West,3120,,105,9195.0,125.3,104.0,9476.0,129.1
2020-11-19,North West,2673,,105,9300.0,126.7,74.0,9550.0,130.1
2020-11-20,North West,2886,,89,9389.0,127.9,68.0,9618.0,131.0
2020-11-21,North West,2134,,60,9449.0,128.7,87.0,9705.0,132.2
2020-11-22,North West,1994,,73,9522.0,129.7,67.0,9772.0,133.1
2020-11-23,North West,1573,,27,9549.0,130.1,72.0,9844.0,134.1
2020-11-24,North West,1469,,108,9657.0,131.5,68.0,9912.0,135.0
2020-11-25,North West,2097,,125,9782.0,133.2,82.0,9994.0,136.1
2020-11-26,North West,1861,,75,9857.0,134.3,59.0,10053.0,136.9
2020-11-27,North West,1789,,84,9941.0,135.4,65.0,10118.0,137.8
2020-11-28,North West,1669,,58,9999.0,136.2,56.0,10174.0,138.6
2020-11-29,North West,1346,,26,10025.0,136.6,53.0,10227.0,139.3
2020-11-30,North West,802,,20,10045.0,136.8,57.0,10284.0,140.1
2020-12-01,North West,1689,,95,10140.0,138.1,59.0,10343.0,140.9
2020-12-02,North West,1719,,111,10251.0,139.6,50.0,10393.0,141.6
2020-12-03,North West,1406,,42,10293.0,140.2,68.0,10461.0,142.5
2020-12-04,North West,1374,,63,10356.0,141.1,59.0,10520.0,143.3
2020-12-05,North West,1636,,58,10414.0,141.9,54.0,10574.0,144.0
2020-12-06,North West,1518,,35,10449.0,142.3,48.0,10622.0,144.7
2020-12-07,North West,1151,,14,10463.0,142.5,51.0,10673.0,145.4
2020-12-08,North West,1154,,107,10570.0,144.0,58.0,10731.0,146.2
2020-12-09,North West,1734,,68,10638.0,144.9,51.0,10782.0,146.9
2020-12-10,North West,1499,,77,10715.0,146.0,42.0,10824.0,147.4
2020-12-11,North West,1576,,57,10772.0,146.7,20.0,10844.0,147.7
2020-12-12,North West,1791,,63,10835.0,147.6,4.0,10848.0,147.8
2020-12-13,North West,1490,325414.0,13,10848.0,147.8,,,
2020-01-03,North East,0,,0,,,,,
2020-01-04,North East,0,,0,,,,,
2020-01-05,North East,0,,0,,,,,
2020-01-06,North East,0,,0,,,,,
2020-01-07,North East,0,,0,,,,,
2020-01-08,North East,0,,0,,,,,
2020-01-09,North East,0,,0,,,,,
2020-01-10,North East,0,,0,,,,,
2020-01-11,North East,0,,0,,,,,
2020-01-12,North East,0,,0,,,,,
2020-01-13,North East,0,,0,,,,,
2020-01-14,North East,0,,0,,,,,
2020-01-15,North East,0,,0,,,,,
2020-01-16,North East,0,,0,,,,,
2020-01-17,North East,0,,0,,,,,
2020-01-18,North East,0,,0,,,,,
2020-01-19,North East,0,,0,,,,,
2020-01-20,North East,0,,0,,,,,
2020-01-21,North East,0,,0,,,,,
2020-01-22,North East,0,,0,,,,,
2020-01-23,North East,0,,0,,,,,
2020-01-24,North East,0,,0,,,,,
2020-01-25,North East,0,,0,,,,,
2020-01-26,North East,0,,0,,,,,
2020-01-27,North East,0,,0,,,,,
2020-01-28,North East,0,,0,,,,,
2020-01-29,North East,0,,0,,,,,
2020-01-30,North East,0,,0,,,,,
2020-01-31,North East,0,,0,,,,,
2020-02-01,North East,0,,0,,,,,
2020-02-02,North East,0,,0,,,,,
2020-02-03,North East,0,,0,,,,,
2020-02-04,North East,0,,0,,,,,
2020-02-05,North East,0,,0,,,,,
2020-02-06,North East,0,,0,,,,,
2020-02-07,North East,0,,0,,,,,
2020-02-08,North East,0,,0,,,,,
2020-02-09,North East,0,,0,,,,,
2020-02-10,North East,0,,0,,,,,
2020-02-11,North East,0,,0,,,,,
2020-02-12,North East,0,,0,,,,,
2020-02-13,North East,0,,0,,,,,
2020-02-14,North East,0,,0,,,,,
2020-02-15,North East,0,,0,,,,,
2020-02-16,North East,0,,0,,,,,
2020-02-17,North East,0,,0,,,,,
2020-02-18,North East,0,,0,,,,,
2020-02-19,North East,0,,0,,,,,
2020-02-20,North East,0,,0,,,,,
2020-02-21,North East,0,,0,,,,,
2020-02-22,North East,0,,0,,,,,
2020-02-23,North East,0,,0,,,,,
2020-02-24,North East,0,,0,,,,,
2020-02-25,North East,0,,0,,,,,
2020-02-26,North East,0,,0,,,,,
2020-02-27,North East,0,,0,,,,,
2020-02-28,North East,0,,0,,,,,
2020-02-29,North East,0,,0,,,,,
2020-03-01,North East,0,,0,,,,,
2020-03-02,North East,0,,0,,,,,
2020-03-03,North East,0,,0,,,,,
2020-03-04,North East,0,,0,,,,,
2020-03-05,North East,0,,0,,,,,
2020-03-06,North East,0,,0,,,,,
2020-03-07,North East,0,,0,,,,,
2020-03-08,North East,0,,0,,,,,
2020-03-09,North East,0,,0,,,,,
2020-03-10,North East,0,,0,,,,,
2020-03-11,North East,0,,0,,,,,
2020-03-12,North East,0,,0,,,,,
2020-03-13,North East,0,,0,,,,,
2020-03-14,North East,0,,0,,,,,
2020-03-15,North East,0,,0,,,1.0,1.0,0.0
2020-03-16,North East,0,,0,,,0.0,1.0,0.0
2020-03-17,North East,0,,0,,,0.0,1.0,0.0
2020-03-18,North East,0,,0,,,1.0,2.0,0.1
2020-03-19,North East,0,,0,,,1.0,3.0,0.1
2020-03-20,North East,0,,0,,,3.0,6.0,0.2
2020-03-21,North East,0,,0,,,3.0,9.0,0.3
2020-03-22,North East,0,,0,,,6.0,15.0,0.6
2020-03-23,North East,0,,0,,,4.0,19.0,0.7
2020-03-24,North East,0,,0,,,1.0,20.0,0.7
2020-03-25,North East,0,,0,,,5.0,25.0,0.9
2020-03-26,North East,0,,0,,,6.0,31.0,1.2
2020-03-27,North East,0,,0,,,11.0,42.0,1.6
2020-03-28,North East,0,,0,,,8.0,50.0,1.9
2020-03-29,North East,0,,0,,,10.0,60.0,2.2
2020-03-30,North East,0,,0,,,34.0,94.0,3.5
2020-03-31,North East,0,,0,,,25.0,119.0,4.5
2020-04-01,North East,0,,0,,,33.0,152.0,5.7
2020-04-02,North East,0,,0,,,32.0,184.0,6.9
2020-04-03,North East,0,,0,,,43.0,227.0,8.5
2020-04-04,North East,0,,0,,,46.0,273.0,10.2
2020-04-05,North East,0,,0,,,45.0,318.0,11.9
2020-04-06,North East,0,,0,,,43.0,361.0,13.5
2020-04-07,North East,0,,0,,,41.0,402.0,15.1
2020-04-08,North East,0,,0,,,45.0,447.0,16.7
2020-04-09,North East,0,,0,,,47.0,494.0,18.5
2020-04-10,North East,0,,0,,,56.0,550.0,20.6
2020-04-11,North East,0,,0,,,49.0,599.0,22.4
2020-04-12,North East,0,,0,,,46.0,645.0,24.2
2020-04-13,North East,0,,0,,,37.0,682.0,25.5
2020-04-14,North East,0,,0,,,52.0,734.0,27.5
2020-04-15,North East,0,,0,,,32.0,766.0,28.7
